Smiles;Syst�me de solvant;Composition;KD
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O;Arizona Ethanol;G;2.68851694
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O;Arizona Ethanol;H;2.3700837
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O;Arizona Ethanol;J;2.10704074
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O;Arizona Ethanol;K;1.72591335
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O;Arizona Ethanol;L;1.09888161
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O;Arizona Ethanol;M;0.45427784
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O;Arizona Ethanol;N;-0.15871928
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O;Arizona Ethanol;P;-0.79704317
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O;Arizona Ethanol;Q;-1.46264137
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O;Arizona Ethanol;R;-2.11201065
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O;Arizona Ethanol;S;-2.47110918
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O;Arizona Ethanol;T;-2.72210919
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O;Arizona Ethanol;U;-3.02187037
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O;Arizona Ethanol;V;-3.17703451
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O;Arizona Ethanol;W;-3.27914644
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O;Arizona Ethanol;X;-3.39970464
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O;D-Limonene Ethanol Water;9_0_1;-1.24925423
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O;D-Limonene Ethanol Water;8,5_0,5_1;-1.38694605
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O;D-Limonene Ethanol Water;8_1_1;-1.75091163
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O;D-Limonene Ethanol Water;7,5_1,5_1;-1.97213723
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O;D-Limonene Ethanol Water;7_2_1;-2.11871397
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O;D-Limonene Ethanol Water;6,5_2,5_1;-2.19555945
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O;D-Limonene Ethanol Water;6_3_1;-2.23213246
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O;D-Limonene Ethanol Water;5,5_3,5_1;-2.23990483
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O;D-Limonene Ethanol Water;5_4_1;-2.23227864
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O;D-Limonene Ethanol Water;4,5_4,5_1;-2.22928989
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O;D-Limonene Ethanol Water;4_5_1;-2.20114594
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O;D-Limonene Ethanol Water;3,5_5,5_1;-2.18171092
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O;D-Limonene Ethanol Water;3_6_1;-2.14323128
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O;D-Limonene Ethanol Water;4,5_5_0,5;-1.94810319
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O;EtOAc Ethanol Water;5_0_5;3.82645641
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O;EtOAc Ethanol Water;4,5_0,5_5;3.5004619
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O;EtOAc Ethanol Water;4_1_5;3.15485528
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O;EtOAc Ethanol Water;3,5_1,5_5;2.78412702
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O;EtOAc Ethanol Water;3_2_5;2.38938224
C1=CC(=CC=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O;EtOAc Ethanol Water;2,5_2,5_5;1.86240488
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;CPME Ethanol Water;7_0_3;-2.18292074
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;CPME Ethanol Water;6,5_0,5_3;-1.29379164
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;CPME Ethanol Water;6_1_3;-0.67904906
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;CPME Ethanol Water;5,5_1,5_3;-0.25940505
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;CPME Ethanol Water;5_2_3;-0.01415343
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;CPME Ethanol Water;4,5_2,5_3;0.09786512
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;CPME Ethanol Water;4_3_3;0.12192081
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;CPME Ethanol Water;3,5_3,5_3;0.09543119
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Arizona;A;0.88304341
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Arizona;C;0.29291077
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Arizona;F;-0.07114777
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Arizona;H;-0.64416682
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Arizona;K;-1.39450941
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Arizona;L;-2.39894202
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Arizona;M;-3.14924238
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Arizona;N;-3.87768808
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Arizona;P;-4.57560074
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Arizona;Q;-5.63520421
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Arizona;R;-6.63879158
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Arizona;T;-7.90613977
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Arizona;V;-9.05660605
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Arizona;X;-9.19701636
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Arizona;Z;-5.58900077
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Heptane Ethanol Water;9_0_1;-12.22729285
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Heptane Ethanol Water;8,5_0,5_1;-10.44992207
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Heptane Ethanol Water;8_1_1;-10.3068565
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Heptane Ethanol Water;7,5_1,5_1;-10.08942057
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Heptane Ethanol Water;7_2_1;-10.0228912
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Heptane Ethanol Water;6,5_2,5_1;-9.76083121
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Heptane Ethanol Water;6_3_1;-9.64552547
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Heptane Ethanol Water;5,5_3,5_1;-9.51868913
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Heptane Ethanol Water;5_4_1;-9.38583957
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Heptane Ethanol Water;4,5_4,5_1;-9.25288374
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Heptane Ethanol Water;4_5_1;-9.12030712
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Heptane Ethanol Water;3,5_5,5_1;-8.99166672
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Heptane Ethanol Water;3_6_1;-8.86717056
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Heptane Ethanol Water;4,5_5_0,5;-8.23766315
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Beta-Pinene Ethanol Water;9_0_1;-9.50354062
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Beta-Pinene Ethanol Water;8,5_0,5_1;-7.26489688
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Beta-Pinene Ethanol Water;8_1_1;-7.0653005
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Beta-Pinene Ethanol Water;7,5_1,5_1;-6.90435661
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Beta-Pinene Ethanol Water;7_2_1;-6.76727751
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Beta-Pinene Ethanol Water;6,5_2,5_1;-6.60145532
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Beta-Pinene Ethanol Water;6_3_1;-6.42685548
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Beta-Pinene Ethanol Water;5,5_3,5_1;-6.287706
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Beta-Pinene Ethanol Water;5_4_1;-6.10614758
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Beta-Pinene Ethanol Water;4,5_4,5_1;-5.96237676
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Beta-Pinene Ethanol Water;4_5_1;-5.82005991
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Beta-Pinene Ethanol Water;3,5_5,5_1;-5.67851984
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Beta-Pinene Ethanol Water;3_6_1;-5.54162781
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Beta-Pinene Ethanol Water;4,5_5_0,5;-4.75282445
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;1-Butanol DimethylCarbonate H2O;5_0_5;1.34786669
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;1-Butanol DimethylCarbonate H2O;4,5_0,5_5;1.36048732
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;1-Butanol DimethylCarbonate H2O;4_1_5;1.37219544
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;1-Butanol DimethylCarbonate H2O;3,5_1,5_5;1.3749754
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;1-Butanol DimethylCarbonate H2O;3_2_5;1.36347505
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;1-Butanol DimethylCarbonate H2O;2,5_2,5_5;1.33029533
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;1-Butanol DimethylCarbonate H2O;2_3_5;1.24427915
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;1-Butanol DimethylCarbonate H2O;1,5_3,5_5;1.08050908
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;1-Butanol DimethylCarbonate H2O;1_4_5;0.81204225
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;1-Butanol DimethylCarbonate H2O;0,5_4,5_5;0.35506383
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;1-Butanol DimethylCarbonate H2O;0_5_5;-0.31991256
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;LogP Octanol Water;Log_P;0.40607516
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Heptane Acetonitrile Methanol;5_0_5;-8.14731839
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Heptane Acetonitrile Methanol;5_0,5_4,5;-8.25549189
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Heptane Acetonitrile Methanol;5_1_4;-8.24072152
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Heptane Acetonitrile Methanol;5_1,5_3,5;-8.36102443
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Heptane Acetonitrile Methanol;5_2_3;-8.33202593
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Heptane Acetonitrile Methanol;5_2,5_2,5;-8.29703707
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Heptane Acetonitrile Methanol;5_3_2;-8.36137172
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Heptane Acetonitrile Methanol;5_3,5_1,5;-8.38995515
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Heptane Acetonitrile Methanol;5_4_1;-8.36683895
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Heptane Acetonitrile Methanol;5_4,5_0,5;-8.24557923
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Heptane Acetonitrile Methanol;5_5_0;-8.46215767
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;1-Butanol EthylAcetate Water;5_0_5;1.35540777
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;1-Butanol EthylAcetate Water;4,5_0,5_5;1.38145453
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;1-Butanol EthylAcetate Water;4_1_5;1.40813203
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;1-Butanol EthylAcetate Water;3,5_1,5_5;1.4208977
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;1-Butanol EthylAcetate Water;3_2_5;1.43488662
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;1-Butanol EthylAcetate Water;2,5_2,5_5;1.44782504
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;1-Butanol EthylAcetate Water;2_3_5;1.45039865
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;1-Butanol EthylAcetate Water;1,5_3,5_5;1.43054077
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;1-Butanol EthylAcetate Water;1_4_5;1.38485942
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;1-Butanol EthylAcetate Water;0,5_4,5_5;1.28397105
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;1-Butanol EthylAcetate Water;0_5_5;1.09216921
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Arizona Ethanol;A;1.09216921
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Arizona Ethanol;B;0.86861637
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Arizona Ethanol;C;0.62022685
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Arizona Ethanol;D;0.38569874
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Arizona Ethanol;F;0.23507195
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Arizona Ethanol;G;0.02515566
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Arizona Ethanol;H;-0.35424564
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Arizona Ethanol;J;-0.67154072
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Arizona Ethanol;K;-1.13439995
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Arizona Ethanol;L;-1.92538725
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Arizona Ethanol;M;-2.8294874
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Arizona Ethanol;N;-3.69419171
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Arizona Ethanol;P;-4.62522791
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Arizona Ethanol;Q;-5.58746311
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Arizona Ethanol;R;-6.46698652
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Arizona Ethanol;S;-6.85294133
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Arizona Ethanol;T;-7.11661093
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Arizona Ethanol;U;-7.39178708
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Arizona Ethanol;V;-7.4569221
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Arizona Ethanol;W;-7.4986487
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;Arizona Ethanol;X;-7.41617707
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;D-Limonene Ethanol Water;9_0_1;-8.72577551
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;D-Limonene Ethanol Water;8,5_0,5_1;-7.36013213
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;D-Limonene Ethanol Water;8_1_1;-7.11561386
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;D-Limonene Ethanol Water;7,5_1,5_1;-6.93202844
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;D-Limonene Ethanol Water;7_2_1;-6.78316501
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;D-Limonene Ethanol Water;6,5_2,5_1;-6.61069099
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;D-Limonene Ethanol Water;6_3_1;-6.42896595
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;D-Limonene Ethanol Water;5,5_3,5_1;-6.24530579
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;D-Limonene Ethanol Water;5_4_1;-6.06331909
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;D-Limonene Ethanol Water;4,5_4,5_1;-5.92293603
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;D-Limonene Ethanol Water;4_5_1;-5.74829074
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;D-Limonene Ethanol Water;3,5_5,5_1;-5.61314132
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;D-Limonene Ethanol Water;3_6_1;-5.4490903
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;D-Limonene Ethanol Water;4,5_5_0,5;-4.68925493
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;EtOAc Ethanol Water;5_0_5;2.42298655
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;EtOAc Ethanol Water;4,5_0,5_5;2.28819386
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;EtOAc Ethanol Water;4_1_5;2.10880994
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;EtOAc Ethanol Water;3,5_1,5_5;1.8871248
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;EtOAc Ethanol Water;3_2_5;1.63287936
C1=CC(=C(C=C1C2=CC(=O)C3=C(C=C(C=C3O2)O)O)O)O;EtOAc Ethanol Water;2,5_2,5_5;1.29704785
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O;CPME Ethanol Water;7_0_3;2.29205681
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O;CPME Ethanol Water;6,5_0,5_3;2.2972589
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O;CPME Ethanol Water;6_1_3;2.26380101
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O;CPME Ethanol Water;5,5_1,5_3;2.17999971
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O;CPME Ethanol Water;5_2_3;2.02894022
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O;CPME Ethanol Water;4,5_2,5_3;1.81354016
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O;CPME Ethanol Water;4_3_3;1.5448508
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O;CPME Ethanol Water;3,5_3,5_3;1.2318987
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O;Arizona;A;3.70511963
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O;Arizona;C;3.19598901
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O;Arizona;F;2.75119643
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O;Arizona;H;2.10835793
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O;Arizona;K;1.30211183
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O;Arizona;L;0.42829092
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O;Arizona;M;-0.29767239
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O;Arizona;N;-1.0054681
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O;Arizona;P;-1.66181932
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O;Arizona;Q;-2.44378251
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O;Arizona;R;-3.34171049
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O;Arizona;T;-4.39885375
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O;Arizona;V;-5.84203617
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O;Arizona;X;-6.09161526
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O;Arizona;Z;-4.2047409
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O;Heptane Ethanol Water;9_0_1;-6.25280907
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O;Heptane Ethanol Water;8,5_0,5_1;-5.71819914
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O;Heptane Ethanol Water;8_1_1;-6.03731459
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O;Heptane Ethanol Water;7,5_1,5_1;-6.15773165
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O;Heptane Ethanol Water;7_2_1;-6.28752508
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O;Heptane Ethanol Water;6,5_2,5_1;-6.24705421
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O;Heptane Ethanol Water;6_3_1;-6.26458212
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O;Heptane Ethanol Water;5,5_3,5_1;-6.25260144
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O;Heptane Ethanol Water;5_4_1;-6.2206657
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O;Heptane Ethanol Water;4,5_4,5_1;-6.17833599
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O;Heptane Ethanol Water;4_5_1;-6.12927834
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O;Heptane Ethanol Water;3,5_5,5_1;-6.07588917
C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O;Heptane Ethanol Water;3_6_1;-6.01988496
